Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,keywords,release date,mentions before,total posts before,normalized mentions before,upvotes before,mentions after,total posts after,normalized mentions after,upvotes after,month
Dissidia 012: Duodecim Final Fantasy,PSP,2011,Fighting,Square Enix,0.42,0.24,0.92,0.16,1.76,78.0,104.0,8.3,288.0,Square Enix,T,"Dissidia 012: Duodecim Final Fantasy,Duodecim Final Fantasy,Final Fantasy,Dissidia 012",3/22/2011,6,18670,0.000321371,8,4,23810,0.000167997,5,Mar
Resident Evil: Revelations,3DS,2012,Action,Capcom,0.6,0.44,0.6,0.1,1.76,82.0,156.0,8.5,794.0,Capcom,M,"Revelations,Resident Evil: Revelations,Resident Evil",2/7/2012,52,36449,0.0014266510000000001,923,46,40589,0.001133312,882,Feb
Rock Band 3,Xbox 360,2010,Misc,MTV Games,2.49,0.33,0.0,0.22,3.05,89.4,166.0,7.36,411.0,Harmonix Music Systems,T,"Rock Band 3,Rock Band",10/26/2010,25,11587,0.00215759,428,56,12925,0.004332689,270,Oct
Borderlands: The Handsome Collection,PS4,2015,Shooter,Take-Two Interactive,1.02,0.79,0.06,0.32,2.19,81.33333333,109.0,7.8,809.0,Gearbox Software,M,"The Handsome Collection,Borderlands: The Handsome Collection,Borderlands",3/24/2015,80,30744,0.002602134,659,10,31602,0.00031643599999999996,30,Mar
Kingdoms of Amalur: Reckoning,Xbox 360,2012,Role-Playing,Electronic Arts,1.61,0.9,0.11,0.28,2.89,80.5,201.0,7.4,2365.0,Big Huge Games,M,"Reckoning,Kingdoms of Amalur: Reckoning,Kingdoms of Amalur",2/7/2012,106,36449,0.002908173,561,163,40589,0.004015866,1523,Feb
Michael Jackson: The Experience,Xbox 360,2011,Misc,Ubisoft,1.49,0.55,0.0,0.22,2.26,64.0,73.0,7.333333333,74.0,Ubisoft Montreal,E10+,"The Experience,Michael Jackson,Michael Jackson: The Experience",4/12/2011,25,19704,0.0012687780000000001,64,23,25902,0.000887962,498,Apr
LittleBigPlanet Karting,PS3,2012,Action,Sony Computer Entertainment,0.84,0.6,0.02,0.3,1.74,73.0,138.0,6.9,318.0,"Media Molecule, United Front Games",E,LittleBigPlanet Karting,11/6/2012,1,43388,2.3e-05,2,0,50133,0.0,0,Nov
Guitar Hero Live,PS4,2015,Misc,Activision,1.34,1.21,0.0,0.41,2.96,,,5.7,466.0,FreeStyleGames,T,"Guitar Hero Live,Guitar Hero",10/20/2015,28,31009,0.0009029639999999999,175,36,40102,0.000897711,563,Oct
Wii Fit U,Wii U,2013,Sports,Nintendo,0.7,0.46,0.42,0.1,1.7,72.0,38.0,7.7,144.0,Nintendo,E,Wii Fit U,11/1/2013,2,40345,4.96e-05,2,0,52818,0.0,0,Nov
Darksiders II,PS3,2012,Action,THQ,1.18,1.07,0.02,0.37,2.62,83.0,164.0,7.5,1953.0,Vigil Games,M,"Darksiders II,Darksiders",8/14/2012,36,54089,0.00066557,1499,211,46348,0.0045525159999999995,622,Aug
Xenoblade Chronicles X,Wii U,2015,Role-Playing,Nintendo,0.72,0.56,0.28,0.12,1.68,84.0,174.0,8.9,3096.0,Monolith Soft,T,"Xenoblade Chronicles X,Xenoblade Chronicles",12/4/2015,25,41969,0.000595678,70,25,33025,0.000757002,683,Dec
Duke Nukem Forever,Xbox 360,2011,Shooter,Take-Two Interactive,1.55,0.98,0.0,0.32,2.83,50.75,248.0,4.85,2373.0,"Gearbox Software, 3D Realms",M,Duke Nukem Forever,6/10/2011,0,26719,0.0,0,373,26017,0.01433678,8260,Jun
Tiger Woods PGA Tour 11,PS3,2010,Sports,Electronic Arts,1.25,1.1,0.0,0.37,2.72,79.75,160.0,7.375,76.0,EA Sports,E,"Tiger Woods PGA Tour 11,Tiger Woods PGA Tour",6/8/2010,3,9982,0.000300541,0,3,10979,0.00027324900000000004,3,Jun
Street Fighter X Tekken,PS3,2012,Fighting,Capcom,1.25,0.56,0.24,0.25,2.32,82.5,172.0,5.625,625.0,Capcom,T,"Street Fighter X Tekken,SFV,Street Fighter",3/6/2012,0,40589,0.0,0,74,42792,0.001729295,2169,Mar
Call of Duty: Modern Warfare 3,Wii,2011,Shooter,Activision,1.1,0.4,0.0,0.16,1.64,70.0,32.0,1.8,884.0,"Treyarch, Sledgehammer Games",M,"Modern Warfare 3,Call of Duty: Modern Warfare,CoD,Call of Duty,Call of Duty: Modern Warfare 3",11/23/2011,0,48459,0.0,0,100,37520,0.002665245,1558,Nov
DJ Hero 2,Xbox 360,2010,Misc,Activision,2.23,0.52,0.0,0.26,3.01,86.5,198.0,7.775,85.0,FreeStyleGames,T,"DJ Hero,DJ Hero 2",10/19/2010,4,11251,0.000355524,5,3,12667,0.00023683599999999998,3,Oct
Dance Central 3,Xbox 360,2012,Misc,Microsoft Game Studios,1.14,0.36,0.0,0.12,1.62,86.0,86.0,8.0,90.0,Harmonix Music Systems,T,"Dance Central,Dance Central 3",10/16/2012,1,42452,2.36e-05,1,9,45426,0.00019812400000000002,26,Oct
Twisted Metal (2012),PS3,2012,Action,Sony Computer Entertainment,1.34,0.14,0.0,0.16,1.62,,,,,,,"Twisted Metal (2012),Twisted Metal",2/14/2012,1,37400,2.6700000000000002e-05,0,55,41380,0.001329145,149,Feb
Killzone: Mercenary,Vita,2013,Shooter,Sony Computer Entertainment Europe,0.4,0.78,0.08,0.34,1.6,78.0,172.0,8.9,1026.0,Guerilla Cambridge,M,"Killzone,Mercenary,Killzone: Mercenary",9/10/2013,21,49520,0.000424071,29,7,51400,0.00013618700000000002,4,Sep
pro evolution soccer 2011,PSP,2010,Sports,Konami Digital Entertainment,0.1,0.6,0.58,0.32,1.58,74.0,20.0,5.8,10.0,Konami,E,"pro evolution soccer,pro evolution soccer 2011",11/2/2010,2,11731,0.000170488,1,4,14151,0.000282666,4,Nov
DmC: Devil May Cry,PS3,2013,Action,Capcom,0.74,0.64,0.39,0.24,2.02,85.33333333,145.0,5.233333333,4380.0,Ninja Theory,M,"Devil May Cry,DMC,DmC,DmC: Devil May Cry",1/15/2013,77,50386,0.0015282020000000002,68,219,47696,0.00459158,3051,Jan
EA Sports Active NFL Training Camp,Wii,2010,Sports,Electronic Arts,1.5,0.0,0.0,0.1,1.58,,,0.0,,EA Sports,E,EA Sports Active NFL Training Camp,11/16/2010,0,12667,0.0,0,0,15009,0.0,0,Nov
[Prototype 2],Xbox 360,2012,Action,Activision,1.39,0.79,0.0,0.25,2.43,75.75,189.0,6.8,914.0,Radical Entertainment,M,[Prototype 2],7/24/2012,0,60739,0.0,0,30,49478,0.00060633,851,Jul
Pro Evolution Soccer 2016,PS4,2015,Sports,Konami Digital Entertainment,0.43,1.07,0.41,0.26,2.19,,,6.92,1578.0,Konami,E,"Pro Evolution Soccer,Pro Evolution Soccer 2016",9/15/2015,2,32285,6.19e-05,2,0,30563,0.0,0,Sep
Rare Replay,Xbox One,2015,Misc,Microsoft Game Studios,0.98,0.44,0.02,0.14,1.58,84.0,150.0,7.7,650.0,Rare Ltd.,M,Rare Replay,8/4/2015,23,29212,0.000787348,45,0,30375,0.0,0,Aug
Golden Sun: Dark Dawn,DS,2010,Role-Playing,Nintendo,1.02,0.18,0.26,0.1,1.56,79.0,126.0,8.1,172.0,Camelot Software Planning,E10+,"Golden Sun,Dark Dawn,Golden Sun: Dark Dawn",11/29/2010,7,14016,0.000499429,99,8,15516,0.000515597,24,Nov
Dead Island: Riptide,Xbox 360,2013,Action,Deep Silver,1.14,0.71,0.09,0.23,2.16,58.66666667,111.0,6.166666667,524.0,Techland,M,"Dead Island,Dead Island: Riptide,Riptide",4/23/2013,30,47784,0.000627825,62,191,45515,0.004196419,778,Apr
Mario & Sonic at the Sochi 2014 Olympic Winter Games,Wii U,2013,Sports,Nintendo,0.74,0.44,0.26,0.12,1.56,,,,,,,"Sonic,Mario,Mario & Sonic at the Sochi 2014 Olympic Winter Games",11/15/2013,374,44506,0.008403361,38489,450,50970,0.008828723,33601,Nov
Aliens: Colonial Marines,Xbox 360,2013,Shooter,Sega,1.02,1.03,0.0,0.27,2.32,46.0,159.0,3.675,2349.0,Gearbox Software,M,"Colonial Marines,Aliens,Aliens: Colonial Marines",2/12/2013,69,47696,0.001446662,1958,356,48208,0.007384666,8875,Feb
ABBA: You Can Dance,Wii,2011,Misc,Ubisoft,0.36,0.98,0.0,0.2,1.54,66.0,10.0,0.0,,Ubisoft,E10+,"ABBA,You Can Dance,ABBA: You Can Dance",11/15/2011,0,47876,0.0,0,1,38159,2.62e-05,1,Nov
UFC Personal Trainer: The Ultimate Fitness System,Xbox 360,2011,Sports,THQ,1.25,0.5,0.0,0.17,1.91,64.75,85.0,3.85,,THQ,E,"Persona,UFC Personal Trainer,The Ultimate Fitness System,UFC Personal Trainer: The Ultimate Fitness System",7/1/2011,1,28772,3.48e-05,1,1,23987,4.1700000000000004e-05,1,Jul
The Walking Dead: Season One,PS3,2012,Adventure,Avanquest Software,0.8,0.46,0.06,0.2,1.52,,,,,,,"The Walking Dead,The Walking Dead: Season One,Season One,The Walking Dead: Season",4/24/2012,11,44497,0.000247208,35,89,44904,0.001982006,358,Apr
Bayonetta 2,Wii U,2014,Action,Nintendo,0.64,0.56,0.2,0.12,1.52,91.0,160.0,8.2,2434.0,PlatinumGames,M,"Bayonetta,Bayonetta 2",10/24/2014,34,26603,0.001278051,3602,38,30140,0.0012607830000000001,1472,Oct
Sonic & SEGA All-Stars Racing with Banjo-Kazooie,Xbox 360,2010,Racing,Sega,0.74,0.64,0.0,0.14,1.52,,,,,,,"Sonic,Sonic & SEGA All-Stars Racing with Banjo-Kazooie",2/23/2010,0,9219,0.0,0,0,11117,0.0,0,Feb
The Sims 3,3DS,2011,Simulation,Electronic Arts,0.6,0.74,0.06,0.14,1.52,52.0,58.0,3.3,62.0,EA Games,T,"The Sims,The Sims 3,Sims",3/27/2011,12,18630,0.000644122,125,23,24031,0.000957097,148,Mar
Titanfall 2,PS4,2016,Shooter,Electronic Arts,1.08,0.69,0.1,0.3,2.15,87.5,170.0,8.2,2157.0,Respawn Entertainment,M,"Titanfall 2,Titanfall",10/28/2016,120,39609,0.0030296140000000004,14139,751,46690,0.016084815,153891,Oct
SoulCalibur V,PS3,2012,Fighting,Namco Bandai Games,1.09,0.59,0.16,0.22,2.08,79.66666667,162.0,6.533333333,424.0,Project Soul,T,"SoulCalibur,SoulCalibur V",1/31/2012,16,37025,0.00043214,241,26,39439,0.000659246,2811,Jan
Pro Evolution Soccer 2015,PS4,2014,Sports,Konami Digital Entertainment,0.36,1.28,0.44,0.28,2.36,,,7.26,900.0,Konami,E,"Pro Evolution Soccer 2015,Pro Evolution Soccer",11/11/2014,2,28394,7.04e-05,2,10,31177,0.000320749,16,Nov
Raving Rabbids: Travel in Time,Wii,2010,Adventure,Ubisoft,0.42,0.92,0.0,0.16,1.5,62.0,48.0,7.6,28.0,Ubisoft,E10+,"Raving Rabbids: Travel in Time,Raving Rabbids,Travel in Time",11/21/2010,1,12923,7.74e-05,1,3,15236,0.00019690200000000002,1,Nov
Final Fantasy XIV: A Realm Reborn,PS4,2014,Role-Playing,Square Enix,0.66,0.46,0.16,0.22,1.5,,,,,,,"A Realm Reborn,Final Fantasy XIV,Final Fantasy XIV: A Realm Reborn,Final Fantasy",4/14/2014,12,35034,0.00034252400000000003,26,96,31488,0.00304878,443,Apr
Assassin's Creed: Revelations,Windows,2011,Action,Ubisoft,0.28,0.96,0.0,0.24,1.48,80.0,40.0,7.4,1542.0,Ubisoft Montreal,M,"Assassin's Creed: Revelations,Assassin's Creed,Revelations",11/29/2011,36,47416,0.000759237,740,85,39963,0.002126967,530,Nov
Final Fantasy X/X-2 HD Remaster,PS4,2015,Role-Playing,Square Enix,0.58,0.54,0.12,0.22,1.48,,,,,,,"Final Fantasy X/X-2 HD Remaster,Final Fantasy",5/12/2015,92,32568,0.0028248590000000003,528,113,32199,0.003509426,2903,May
Resident Evil: Revelations,PS3,2013,Action,Capcom,0.47,0.75,0.49,0.21,1.93,75.75,109.0,7.325,724.0,Capcom,M,"Revelations,Resident Evil: Revelations,Resident Evil",5/21/2013,57,45515,0.001252334,3024,78,81113,0.0009616210000000001,630,May
Ace Combat: Assault Horizon,PS3,2011,Action,Namco Bandai Games,0.9,0.42,0.47,0.18,1.97,77.33333333,127.0,6.533333333,246.0,Project Aces,T,"Ace Combat,Ace Combat: Assault Horizon,Assault Horizon",10/11/2011,14,28374,0.000493409,39,9,39780,0.000226244,9,Oct
MLB 13: The Show,PS3,2013,Sports,Sony Computer Entertainment,1.44,0.0,0.0,0.16,1.59,83.0,79.0,7.7,249.0,SCEA San Diego Studios,E,"MLB 13,The Show,MLB 13: The Show",3/5/2013,65,47163,0.0013781989999999999,1673,4,50923,7.85e-05,4,Mar
Resonance of Fate,PS3,2010,Role-Playing,Sega,0.52,0.55,0.54,0.19,1.79,72.66666667,127.0,7.9,368.0,Tri-Ace,T,Resonance of Fate,3/16/2010,0,10732,0.0,0,9,11011,0.0008173639999999999,9,Mar
The Walking Dead: Season One,Xbox 360,2012,Adventure,Avanquest Software,1.1,0.26,0.0,0.1,1.46,,,,,,,"The Walking Dead,The Walking Dead: Season One,Season One,The Walking Dead: Season",4/27/2012,0,44468,0.0,0,5,44763,0.000111699,7,Apr
Split/Second,PS3,2010,Racing,Disney Interactive Studios,1.02,0.85,0.02,0.3,2.17,,,,,,,Split/Second,5/18/2010,23,10941,0.002102184,25,25,10416,0.002400154,29,May
Style Savvy: Trendsetters,3DS,2012,Simulation,Nintendo,0.32,0.04,1.06,0.02,1.46,76.0,10.0,8.0,30.0,syn Sophia,E,"Trendsetters,Style Savvy: Trendsetters,Style Savvy",10/22/2012,0,41010,0.0,0,2,48062,4.16e-05,2,Oct
NHL 11,Xbox 360,2010,Sports,Electronic Arts,1.62,0.26,0.0,0.17,2.05,88.0,136.0,7.5,196.0,Electronic Arts,E10+,"NHL,NHL 11",9/7/2010,0,10710,0.0,0,16,11758,0.001360776,15,Sep
LEGO Marvel's Avengers,PS4,2016,Action,Warner Bros. Interactive Entertainment,1.2,1.31,0.01,0.4,2.95,,,6.35,246.0,TT Games,E10+,"Marvel,LEGO Marvel's Avengers",1/26/2016,1,33151,3.02e-05,1,58,33101,0.0017522129999999999,60,Jan
LEGO Dimensions,PS4,2015,Action,Warner Bros. Interactive Entertainment,1.43,1.6,0.0,0.46,3.48,,,6.683333332999999,222.0,Traveller's Tales,E10+,LEGO Dimensions,9/27/2015,13,31954,0.000406835,52,25,31525,0.0007930210000000001,356,Sep
Naruto Shippuden: Ultimate Ninja Storm Generations,PS3,2012,Fighting,Namco Bandai Games,0.8,0.62,0.29,0.2,1.9,74.0,81.0,7.1333333329999995,213.0,"CyberConnect2, Racjin",T,"Ultimate Ninja Storm Generations,Naruto Shippuden,Naruto,Naruto Shippuden: Ultimate Ninja Storm Generations",3/13/2012,2,41380,4.83e-05,2,3,43052,6.97e-05,3,Mar
Ratchet & Clank Collection,PS3,2012,Action,Sony Computer Entertainment,0.94,0.26,0.04,0.2,1.44,,,,,,,Ratchet & Clank Collection,8/28/2012,0,49805,0.0,0,0,45302,0.0,0,Aug
Total War: Rome II,Windows,2013,Strategy,Sega,0.24,1.06,0.0,0.14,1.44,76.0,142.0,4.2,7484.0,Creative Assembly,T,"Total War: Rome,Total War: Rome II,Total War,Rome II",9/3/2013,46,51098,0.000900231,643,167,52444,0.0031843490000000004,9808,Sep
Star Ocean: The Last Hope International,PS3,2010,Role-Playing,Square Enix,0.56,0.3,0.44,0.14,1.44,74.0,90.0,6.7,310.0,"Square Enix, Tri-Ace",T,"The Last Hope International,Star Ocean: The Last Hope International,Star Ocean",2/9/2010,1,8689,0.00011508799999999999,1,0,10250,0.0,0,Feb
Persona Q: Shadow of the Labyrinth,3DS,2014,Role-Playing,Nippon Ichi Software,0.68,0.14,0.54,0.08,1.44,83.0,112.0,8.1,338.0,Atlus,M,"Persona,Shadow of the Labyrinth,Persona Q: Shadow of the Labyrinth,Persona Q",11/25/2014,13,30767,0.00042253099999999997,11,12,28964,0.000414307,46,Nov
MLB 14: The Show,PS4,2014,Sports,Sony Computer Entertainment America,1.59,0.0,0.0,0.39,1.98,78.75,66.0,7.3,514.0,SCEA San Diego Studios,E,"MLB 14,The Show,MLB 14: The Show",4/1/2014,38,37736,0.001006996,63,43,32184,0.001336068,47,Apr
Borderlands: The Pre-Sequel,Xbox 360,2014,Shooter,Take-Two Interactive,1.29,0.74,0.07,0.26,2.34,75.0,111.0,6.325,1155.0,2K Australia,M,"The Pre-Sequel,Borderlands,Borderlands: The Pre-Sequel",10/14/2014,107,26210,0.004082411,9837,283,28394,0.009966894,7076,Oct
Disney Infinity 3.0,PS4,2015,Action,Disney Interactive Studios,1.26,1.42,0.0,0.41,3.08,,,,,,,Disney Infinity 3.0,8/30/2015,8,30026,0.000266436,9,19,31954,0.000594605,44,Aug
MLB 10: The Show,PS3,2010,Sports,Sony Computer Entertainment,1.71,0.16,0.0,0.19,2.06,,,5.8,,SCEA,E,"The Show,MLB 10: The Show,MLB 10",3/2/2010,2,9655,0.000207147,2,3,11285,0.00026584,2,Mar
XCOM: Enemy Unknown,Windows,2012,Strategy,Take-Two Interactive,1.14,1.16,0.0,0.31,2.61,89.25,169.0,8.225,5132.0,Firaxis Games,M,"XCOM: Enemy Unknown,Enemy Unknown,XCOM",10/9/2012,44,44703,0.000984274,171,209,43388,0.004817,1748,Oct
Dragon Ball: Xenoverse 2,PS4,2016,Action,Namco Bandai Games,0.59,0.61,0.18,0.22,1.62,73.0,116.0,7.6333333329999995,263.0,Dimps Corporation,T,"Dragon Ball,Dragon Ball: Xenoverse 2,Xenoverse 2,Dragon Ball: Xenoverse,Dragonball",10/25/2016,64,38675,0.0016548160000000001,75,98,46193,0.002121534,470,Oct
Catherine,PS3,2011,Adventure,Deep Silver,0.8,0.34,0.43,0.14,1.71,80.0,161.0,8.033333333,897.0,Atlus,M,Catherine,7/26/2011,32,24085,0.0013286279999999999,585,78,28174,0.00276851,772,Jul
Lego Star Wars: The Force Awakens,PS4,2016,Action,Warner Bros. Interactive Entertainment,0.66,1.35,0.05,0.32,2.35,,,6.475,,TT Games,E10+,"Lego Star Wars,The Force Awakens,Star Wars,Lego Star Wars: The Force Awakens",6/28/2016,187,40319,0.004638012,9002,196,37889,0.005173005,1589,Jun
NHL 12,Xbox 360,2011,Sports,Electronic Arts,1.46,0.35,0.0,0.17,1.98,86.0,145.0,7.166666667,196.0,Electronic Arts,E10+,"NHL 12,NHL",9/13/2011,17,31717,0.00053599,525,17,28374,0.00059914,651,Sep
James Bond 007: Blood Stone,PS3,2010,Shooter,Activision,0.63,0.96,0.04,0.31,1.95,65.0,191.0,5.8,,Bizarre Creations,T,"James Bond 007,Blood Stone,James Bond 007: Blood Stone",11/2/2010,2,11731,0.000170488,3,11,14151,0.00077733,13,Nov
MotionSports,Xbox 360,2010,Sports,Ubisoft,0.76,0.5,0.0,0.12,1.38,40.0,60.0,4.4,18.0,Ubisoft Milan,T,MotionSports,11/4/2010,0,11812,0.0,0,0,14316,0.0,0,Nov
Need for Speed (2015),Xbox One,2015,Racing,Electronic Arts,0.6,0.66,0.0,0.12,1.38,,,,,,,"Need for Speed,Need for Speed (2015)",11/3/2015,68,33251,0.002045051,267,14,42303,0.000330946,11,Nov
Prince of Persia: The Forgotten Sands,PS3,2010,Action,Ubisoft,1.01,1.28,0.03,0.43,2.75,70.5,208.0,7.466666667,403.0,Ubisoft Montreal,T,"Prince of Persia: The Forgotten Sands,Prince of Persia,The Forgotten Sands",5/18/2010,25,10941,0.002284983,35,50,10416,0.004800307,74,May
The Sims: Medieval,Windows,2011,Simulation,Electronic Arts,0.56,0.64,0.0,0.18,1.38,77.0,112.0,6.1,346.0,The Sims Studio,T,"The Sims,The Sims: Medieval,Sims,Medieval",3/22/2011,4,18670,0.000214247,4,15,23810,0.0006299869999999999,30,Mar
Top Spin 4,PS3,2011,Sports,Take-Two Interactive,0.53,1.08,0.0,0.32,1.93,75.5,136.0,7.75,187.0,2K Czech,E,"Top Spin,Top Spin 4",3/15/2011,4,18581,0.00021527400000000003,4,16,19704,0.0008120180000000001,18,Mar
Sniper Elite 3,PS4,2014,Shooter,505 Games,0.94,1.04,0.0,0.33,2.29,,,6.76,468.0,Rebellion,M,"Sniper Elite,Sniper Elite 3",7/1/2014,145,36865,0.00393327,11855,118,30123,0.003917273,2576,Jul
Kirby's Dream Collection: Special Edition,Wii,2012,Action,Nintendo,0.66,0.0,0.66,0.04,1.34,82.0,12.0,8.8,74.0,HAL Labs,E10+,"Kirby's Dream Collection: Special Edition,Kirby's Dream Collection,Special Edition,Kirby",9/16/2012,34,45991,0.000739275,1503,33,43277,0.00076253,426,Sep
Book of Spells,PS3,2012,Action,Sony Computer Entertainment,0.28,0.78,0.0,0.3,1.34,,,,,,,Book of Spells,11/13/2012,0,45426,0.0,0,3,49978,5.9999999999999995e-05,4,Nov
London 2012: The Official Video Game of the Olympic Games,PS3,2012,Sports,Sega,0.19,1.4,0.0,0.35,1.92,,,,,,,"London 2012: The Official Video Game of the Olympic Games,London 2012,The Official Video Game of the Olympic Games",6/26/2012,4,50784,7.879999999999999e-05,5,1,60739,1.65e-05,1,Jun
Terraria,Xbox 360,2013,Action,505 Games,0.7,0.54,0.0,0.12,1.34,81.0,78.0,7.2,278.0,Engine Software,T,Terraria,3/27/2013,14,49552,0.000282531,9,33,47277,0.000698014,214,Mar
Need for Speed: Shift 2 Unleashed,PS3,2011,Racing,Electronic Arts,0.63,1.02,0.0,0.31,1.96,,,,,,,"Need for Speed,Shift 2 Unleashed,Need for Speed: Shift 2 Unleashed",3/29/2011,26,18692,0.001390969,27,17,24451,0.0006952680000000001,22,Mar
NHL 13,Xbox 360,2012,Sports,Electronic Arts,1.35,0.41,0.0,0.19,1.96,83.33333333,110.0,6.666666667,232.0,Electronic Arts,E10+,"NHL 13,NHL",9/11/2012,17,46348,0.00036679,110,30,44703,0.000671096,141,Sep
Napoleon: Total War,Windows,2010,Strategy,Sega,0.04,1.06,0.0,0.24,1.32,81.0,112.0,7.9,1030.0,Creative Assembly,T,"Napoleon,Napoleon: Total War,Total War",2/23/2010,15,9219,0.001627075,116,12,11117,0.0010794280000000001,13,Feb
Metro: Last Light,PS4,2014,Action,Deep Silver,0.59,0.73,0.08,0.23,1.63,,,,,,,"Metro,Last Light,Metro: Last Light",8/26/2014,13,31056,0.000418599,181,109,27915,0.003904711,1724,Aug
Rayman Legends,Wii U,2013,Platform,Ubisoft,0.83,1.2,0.06,0.24,2.33,91.25,128.0,8.575,1457.0,Ubisoft Montpellier,E10+,Rayman Legends,9/3/2013,26,51098,0.000508826,52,58,52444,0.001105942,1756,Sep
Lollipop Chainsaw,PS3,2012,Action,Warner Bros. Interactive Entertainment,0.85,0.52,0.24,0.2,1.8,68.0,138.0,7.066666667000001,658.0,Grasshopper Manufacture,M,Lollipop Chainsaw,6/12/2012,18,47782,0.000376711,51,57,49014,0.0011629330000000001,861,Jun
Fist of the North Star: Ken's Rage,PS3,2010,Action,Ubisoft Annecy,0.12,0.06,1.1,0.02,1.32,60.0,60.0,6.9,58.0,"Koei, Omega Force",M,"Ken's Rage,Fist of the North Star: Ken's Rage,Fist of the North Star",11/5/2010,6,11826,0.000507357,13,2,14379,0.000139092,3,Nov
Plants vs. Zombies: Garden Warfare,PS3,2014,Shooter,Electronic Arts,0.65,0.93,0.03,0.32,1.93,,,7.733333332999999,307.0,PopCap,E10+,"Garden Warfare,Plants vs. Zombies: Garden Warfare,Plants vs. Zombies",8/19/2014,37,30965,0.0011948969999999999,65,31,29231,0.001060518,358,Aug
Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,Sony Computer Entertainment,0.6,0.5,0.0,0.2,1.3,,,,,,,"Into the Nexus,Ratchet & Clank,Ratchet & Clank: Into the Nexus",11/12/2013,14,42712,0.00032777699999999996,15,23,52525,0.000437887,114,Nov
Crafting Mama,DS,2010,Simulation,505 Games,0.78,0.38,0.02,0.1,1.3,,,0.0,,Cooking Mama Limited,E,Crafting Mama,10/26/2010,0,11587,0.0,0,0,12925,0.0,0,Oct
God of War III,PS4,2015,Action,Sony Computer Entertainment,0.48,0.58,0.02,0.2,1.3,,,,,,,"God of War,God of War III",7/14/2015,14,31622,0.00044273,25,4,28988,0.000137988,4,Jul
Rayman 3D,3DS,2011,Platform,Ubisoft,0.46,0.7,0.0,0.12,1.28,61.0,78.0,6.6,96.0,Ubisoft Casablanca,E,Rayman 3D,3/27/2011,0,18630,0.0,0,0,24031,0.0,0,Mar
Sengoku Basara: Samurai Heroes,PS3,2010,Action,Capcom,0.4,0.09,1.0,0.05,1.57,62.33333333,92.0,8.2,71.0,Capcom,T,"Sengoku Basara: Samurai Heroes,Samurai Heroes,Sengoku Basara",10/12/2010,2,11523,0.000173566,1,3,12211,0.00024568,4,Oct
Dishonored 2,PS4,2016,Action,Bethesda Softworks,0.6,0.79,0.0,0.23,1.62,87.5,171.0,7.05,1677.0,Arkane Studios,M,"Dishonored,Dishonored 2",11/11/2016,111,46673,0.002378249,11863,279,45139,0.006180908000000001,40585,Nov
Dead or Alive 5,PS3,2012,Fighting,Tecmo Koei,0.65,0.36,0.43,0.17,1.6,74.66666667,107.0,7.766666667000001,313.0,Team Ninja,M,"Dead or Alive 5,Dead or Alive",9/25/2012,0,45302,0.0,0,22,40989,0.000536729,86,Sep
Disney Sing It: Party Hits,Wii,2010,Misc,Disney Interactive Studios,1.06,0.21,0.0,0.09,1.38,,,0.0,,Disney Interactive Studios,E,"Party Hits,Disney Sing It: Party Hits,Disney Sing It",10/12/2010,0,11523,0.0,0,0,12211,0.0,0,Oct
The Walking Dead: Survival Instinct,Xbox 360,2013,Shooter,Activision,1.28,0.4,0.0,0.19,1.88,,,4.05,1065.0,Terminal Reality,M,"The Walking Dead,Survival Instinct,The Walking Dead: Survival Instinct",3/19/2013,14,48904,0.000286275,510,66,50051,0.001318655,2048,Mar
The Sims 3: Generations,Windows,2011,Simulation,Electronic Arts,0.8,0.46,0.0,0.0,1.26,70.0,44.0,3.6,162.0,The Sims Studio,T,"Generations,The Sims 3,Sims,The Sims 3: Generations",5/31/2011,4,23364,0.00017120400000000002,70,42,28840,0.001456311,342,May
Angry Birds Trilogy,3DS,2012,Action,Activision,1.06,0.47,0.0,0.15,1.68,63.25,35.0,4.1,87.0,Exient Entertainment,E,Angry Birds Trilogy,9/25/2012,1,45302,2.2100000000000002e-05,1,0,40989,0.0,0,Sep
NHL 16,PS4,2015,Sports,Electronic Arts,1.1,0.37,0.0,0.27,1.74,78.66666667,74.0,5.666666667,395.0,"EA Sports, EA Canada",E10+,"NHL,NHL 16",9/15/2015,16,32285,0.000495586,14,48,30563,0.001570526,978,Sep
Red Steel 2,Wii,2010,Shooter,Ubisoft,0.7,0.4,0.02,0.12,1.24,80.0,146.0,8.6,356.0,Ubisoft Paris,T,"Red Steel,Red Steel 2",3/23/2010,7,11117,0.000629666,5,15,11143,0.001346137,103,Mar
Start the Party!,PS3,2010,Misc,Sony Computer Entertainment,0.14,0.82,0.0,0.26,1.24,,,,,,,Start the Party!,9/7/2010,0,10710,0.0,0,1,11758,8.499999999999999e-05,1,Sep
NieR,PS3,2010,Role-Playing,Square Enix,0.47,0.46,0.44,0.16,1.51,67.66666667,176.0,8.366666667,652.0,Cavia Inc.,M,NieR,4/27/2010,0,11116,0.0,0,19,10624,0.001788404,216,Apr
